name,house_resources,sales_count,activity_rate,property_rate,education_rate,plate_rate,search_rate,raise_rate1,raise_rate2,house_count,struct_type,green_rate,volume_rate,admin_money,property_type,build_area,build_count,water,warm,electric,gas,safe,clean,elevator,park,communicate,bus,subway,kindergarten,school,university,mall,hospital,postoffice,bank,else,innersupport,rate_score
火药局弄小区,0.0,0.0,5.0,5.0,5.0,10.0,0.0,1.229,1.052,227户,板楼,6.0,1.50,0.50元/平米·月,住宅,0,3栋,市政供水,自供暖,杭州市电力局,管道燃气、罐装煤气,小区安保,卫生费、垃圾费,0,地面停车位,电信、移动、联通等设备,5.0,1.0,2.0,3.0,2.0,0,2.0,2.0,2.0,2.0,1.0,165.07
里东山弄,0.0,0.0,5.0,5.0,7.5,10.0,7.534,1.154,1.033,610户,板塔结合,8.0,1.20,0,住宅,35200平方米,18栋,自来水,自供暖,杭州市电力局,管道燃气,电子监控,卫生费、垃圾费,0,有地面停车位,电信、移动、联通等设备,4.0,0.0,1.0,3.0,1.0,0,1.0,1.0,4.0,8.0,1.0,165.069
福利新村,0.0,0.0,5.0,7.5,5.0,10.0,3.958,1.35,1.003,812户,板楼,8.0,1.70,0.50元/平米·月,住宅,23000平方米,9栋,杭州市水业集团有限公司,自供暖,市政供电,管道燃气,值班保安,垃圾清运,0,地下停车库,宽带接入,4.0,1.0,2.0,3.0,1.0,0,2.0,1.0,2.0,1.0,1.0,165.003
近江苑,8.0,6.0,5.0,7.5,5.0,7.5,7.054,1.324,0.901,1508户,板楼,6.1,2.00,0.35元/平米·月,住宅,100000平方米,20栋,杭州市水业集团有限公司、民用、1.85元/吨,自供暖,杭州市电力局、民用、6毛不到,管道然气、2.4元/立方,电子监控、小区保安,卫生费、垃圾费,0,地下停车库,宽带入户,3.0,1.0,3.0,2.0,1.0,0,3.0,1.0,2.0,2.0,1.0,164.909
建国南苑,0.0,0.0,5.0,7.5,5.0,10.0,0.0,1.228,0.953,3391户,板塔结合,2.8,2.50,0.50元/平米·月,住宅,120000平方米,38栋,杭州市水业集团有限公司,自供暖,国家电网,管道燃气、罐装煤气,值班保安,垃圾清运,1,有地下停车位及小区固定车位,移动、联通、电信等,6.0,1.0,2.0,3.0,2.0,0,2.0,1.0,2.0,2.0,1.0,164.875
近江家园,0.0,0.0,5.0,5.0,5.0,10.0,0.0,1.117,0.908,0,板楼,6.0,0.63,0.45元/平米·月,住宅,500000平方米,0,增压供水,自供暖,杭州市电力局、民用、6毛不到,管道然气、2.4元/立方,值班保安,垃圾清运,1,地上150个车位,移动、联通、电信等,4.0,1.0,3.0,1.0,1.0,0,3.0,2.0,2.0,1.0,6.0,164.79
万泰城章,4.0,3.0,5.0,7.5,5.0,7.5,0.0,1.513,0.977,1856户,板塔结合,6.0,2.40,1.68元/,住宅,269052平方米,23栋,0,0,0,0,0,0,0,共1683个停车位,0,1.0,3.0,1.0,4.0,0.0,0,3.0,1.0,1.0,1.0,1.0,164.785
朝晖三区,0.0,0.0,5.0,5.0,5.0,10.0,8.504,1.27,0.972,1343户,板楼,6.0,1.70,0.50元/平米·月,住宅,12000平方米,39栋,杭州市水业集团有限公司,自供暖,国家电网,管道天然气,单元门锁,0,0,地面停车位,移动、联通、电信等,4.0,1.0,1.0,2.0,1.0,0,4.0,1.0,3.0,2.0,1.0,164.784
利兹城市公寓,0.0,0.0,0.0,0.0,0.0,0.0,3.286,1.032,1.076,246户,塔楼,6.0,3.20,1.50元/平米·月,住宅,5300平方米,4栋,杭州市水业集团有限公司,自供暖,杭州市电力局,管道燃气,小区保安 电子监控,卫生费、垃圾费,1,90个车位,宽带入户,8.0,1.0,2.0,3.0,1.0,0,4.0,2.0,2.0,1.0,1.0,164.746
曙光之城,0.0,0.0,5.0,5.0,7.5,10.0,0.0,1.208,1.009,1075户,塔楼,7.0,2.90,2.50元/平米·月,住宅,225000平方米,14栋,市政供水,自供暖,杭州市电力局,无,电子监控,保洁人员、,1,车位比近1,电信、移动、联通等设备,0.0,0.0,1.0,4.0,1.0,0,5.0,1.0,3.0,1.0,2.0,164.715
美政花苑,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.316,0.965,2981户,板楼,7.0,2.00,0.35元/平米·月,住宅,4000平方米,51栋,杭州市水业集团有限公司、民用、1.85元/吨,无,杭州市电力局、民用、6毛不到,管道然气、2.4元/立方,社区警务 门卫,卫生费、垃圾费,1,160个车位,宽带入户,6.0,0.0,2.0,3.0,1.0,0,3.0,2.0,3.0,2.0,7.0,164.635
蓝江公寓,0.0,0.0,2.5,5.0,5.0,10.0,1.568,1.231,0.856,148户,板塔结合,6.4,2.40,1.00元/平米·月,住宅,50000平方米,3栋,杭州市水业集团有限公司,自供暖,杭州市电力局,管道燃气,单元门锁,卫生费、垃圾费,1,300个车位,移动、联通、电信等,1.0,0.0,2.0,4.0,1.0,0,3.0,2.0,2.0,7.0,1.0,164.618
顺发吉祥半岛排屋,5.0,0.0,2.5,7.5,5.0,10.0,6.602,1.102,0.933,40户,联排,6.0,2.50,2.70元/平米·月,别墅,174389平方米,9栋,0,0,0,0,0,0,0,约1,0,0.0,0.0,2.0,5.0,1.0,0,3.0,1.0,1.0,3.0,1.0,164.617
锦绣文苑,4.0,2.0,2.5,2.5,5.0,7.5,1.98,1.228,0.986,170户,板楼,9.0,1.80,1.50元/平米·月,住宅,11340平方米,5栋,杭州市水业集团有限公司,自供暖,杭州市电力局,管道天然气,电子监控,卫生费、垃圾费,1,200个停车位,移动、联通、电信等,1.0,1.0,3.0,1.0,1.0,0,4.0,1.0,8.0,3.0,1.0,164.55
京都苑,0.0,0.0,2.5,5.0,5.0,10.0,0.0,1.241,1.039,1473户,板楼,8.0,2.00,0.55元/平米·月,住宅,140253平方米,18栋,民用水,自供暖,峰谷电,2.4元/立方,24小时安保巡逻闭路摄像头,社区居委会,0,300个,移动、联通、电信等,7.0,1.0,1.0,2.0,1.0,0,2.0,1.0,3.0,1.0,5.0,164.495
春江花月晓风苑,0.0,0.0,2.5,7.5,5.0,7.5,6.124,1.128,0.741,272户,板楼,7.4,1.76,1.80元/平米·月,住宅,0,4栋,市政供水,自供暖,民用供电,管道燃气,电子监控,卫生费、垃圾费,1,0,电信、移动、联通等设备,3.0,0.0,3.0,4.0,1.0,0,2.0,1.0,2.0,2.0,1.0,164.419
蓝桥名苑,0.0,0.0,2.5,5.0,7.5,10.0,0.0,1.162,0.919,2570户,板楼,7.0,3.40,0.90元/平米·月,住宅,290000平方米,23栋,杭州市水业集团有限公司、民用、1.85元/吨,自供暖,杭州市电力局、民用、6毛不到,管道燃气,值班保安,垃圾清运,1,地下1800个,移动、联通、电信等,5.0,1.0,2.0,2.0,1.0,0,1.0,1.0,2.0,2.0,8.0,164.405
嘉业海华公寓,1.0,0.0,5.0,7.5,7.5,10.0,6.772,1.459,1.02,0,塔楼,5.6,3.07,0.50元/平米·月,住宅,52211平方米,0,杭州市水业集团有限公司,自供暖,杭州市电力局,管道燃气,电子监控,卫生费、垃圾费,1,0,移动、联通、电信等,4.0,1.0,2.0,2.0,1.0,0,2.0,1.0,3.0,2.0,1.0,164.262
财通中心,0.0,0.0,5.0,7.5,5.0,7.5,6.5,1.184,1.126,558户,板塔结合,5.0,4.00,3.90元/平米·月,住宅,88537平方米,1栋,市供水,自供暖,市供电,0,0,0,0,545个,移动、联通、电信等,2.0,0.0,1.0,4.0,0.0,0,2.0,0.0,6.0,4.0,1.0,164.23
后市街,0.0,0.0,0.0,0.0,0.0,0.0,4.044,1.23,0.992,2026户,板楼,6.0,1.20,0.50元/平米·月,住宅,60000平方米,26栋,杭州市水业集团有限公司,自供暖,杭州市电力局,天然气,小区有保安,小区有医疗服务店,0,150个,移动、联通、电信等,4.0,1.0,4.0,3.0,2.0,0,3.0,2.0,2.0,3.0,1.0,164.224
定安东苑,0.0,0.0,2.5,2.5,5.0,10.0,0.0,0.982,1.08,203户,板楼,7.0,1.90,0.50元/平米·月,住宅,9880平方米,4栋,杭州市水业集团有限公司,自供暖,杭州市电力局,管道燃气、罐装煤气,电子监控、小区保安,卫生费、垃圾费,0,地上停车位,移动、联通、电信等,5.0,1.0,2.0,3.0,2.0,0,3.0,2.0,2.0,1.0,1.0,164.02
翡翠城西泠苑,0.0,0.0,5.0,7.5,5.0,7.5,3.958,2.17,0.89,406户,板塔结合,6.0,1.30,2.50元/平米·月,住宅,1500000平方米,6栋,市供水,自供暖,市供电,天然气,0,0,0,754个,电信、移动、联通等设备,0.0,0.0,3.0,4.0,1.0,0,3.0,1.0,1.0,0.0,1.0,164.008
杭州大悦城·中粮天悦,0.0,0.0,5.0,7.5,5.0,10.0,0.0,1.052,1.66,180户,塔楼,6.0,2.50,3.80元/平方米·月,住宅,31800平方米,1栋,市供水,无,市供电,天然气,电子监控,保洁人员,1,共199个停车位,移动、联通、电信等,1.0,3.0,1.0,3.0,1.0,0,3.0,1.0,1.0,1.0,1.0,163.92
惠宜村,10.0,8.0,2.5,2.5,5.0,10.0,0.0,1.608,1.215,123户,板楼,5.6,2.00,0.80元/平米·月,住宅,210000平方米,5栋,自来水,自供暖,一户一表,管道燃气,电子监控,卫生费、垃圾费,1,地面停车位,电信、移动、联通等设备,0.0,0.0,1.0,4.0,1.0,0,6.0,1.0,2.0,1.0,1.0,163.905
天目山路338号,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.429,1.439,384户,板楼,2.0,0,0,住宅,0,4栋,市政供水,自供暖,民用供电,管道燃气,电子监控,卫生费、垃圾费,1,地上停车位,电信、移动、联通等设备,0.0,0.0,2.0,5.0,3.0,0,2.0,1.0,12.0,1.0,1.0,163.875
景芳六区,0.0,0.0,2.5,5.0,7.5,7.5,6.798,1.059,0.995,1871户,板楼,6.0,1.80,0.35元/平米·月,住宅,350000平方米,37栋,杭州市水业集团有限公司,无供暖设备,杭州市电力局,管道天然气,小区安保,卫生费、垃圾费,1,89个,移动宽带等、按套餐,4.0,1.0,2.0,3.0,1.0,0,3.0,1.0,1.0,2.0,1.0,163.813
环城西路小区,0.0,0.0,5.0,7.5,5.0,10.0,6.022,1.225,1.136,780户,板楼,2.0,1.00,0.50元/平米·月,住宅,0,16栋,自来水,自供暖,杭州市电力局,管道燃气,电子监控,卫生费、垃圾费,1,地面停车位,电信、移动、联通等设备,3.0,1.0,2.0,3.0,1.0,0,1.0,1.0,5.0,3.0,1.0,163.812
春江花月月华苑,0.0,0.0,2.5,5.0,5.0,7.5,5.694,1.075,0.992,416户,板楼,7.4,2.11,1.80元/平米·月,住宅,112000平方米,5栋,杭州市水业集团有限公司,自供暖,杭州市电力局,管道燃气,小区保安,绿城物业,1,1000多个车位,移动、联通、电信等,5.0,0.0,3.0,3.0,1.0,0,2.0,1.0,3.0,1.0,1.0,163.724
水乡华庭,0.0,0.0,5.0,10.0,5.0,7.5,0.0,0.995,1.277,851户,板楼,6.0,2.80,1.00元/平米·月,住宅,66821平方米,5栋,杭州市水业集团有限公司,无,杭州市电力局,管道燃气,封闭式小区,地面清扫,1,429个停车位,宽带入户,0.0,0.0,2.0,5.0,0.0,0,2.0,0.0,4.0,3.0,1.0,163.605
贝利栖溪望府,0.0,0.0,5.0,10.0,5.0,7.5,5.334,1.385,1.059,1612户,板塔结合,6.026,2.50,1.20元/平米·月,住宅,260000平方米,15栋,自来水,自供暖,市供电,燃气,监控、保安,0,1,1606个,电信、移动、联通等设备,0.0,0.0,2.0,3.0,0.0,0,2.0,1.0,8.0,3.0,1.0,163.595
新明半岛,0.0,0.0,5.0,7.5,5.0,7.5,10.0,1.477,0.95,3312户,板塔结合,7.56,1.41,3.50元/平米·月,住宅,1100000平方米,48栋,市供水,无供暖,市供电,天然气,监控、门禁,卫生清洁,1,车位比1,宽带入户,0.0,0.0,3.0,5.0,1.0,0,1.0,1.0,1.0,1.0,1.0,163.58
闸弄口东村,0.0,0.0,2.5,5.0,5.0,10.0,2.558,1.273,1.049,588户,板塔结合,6.0,1.64,1.00元/平米·月,住宅,0,12栋,杭州市水业集团有限公司、民用、1.85元/吨,自供暖,杭州市电力局、民用、6毛不到,管道燃气、罐装煤气,电子监控,卫生费、垃圾费,0,地面停车位,移动、联通、电信等,7.0,1.0,2.0,3.0,1.0,0,1.0,2.0,2.0,1.0,1.0,163.523
亲亲家园三期,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.277,0.913,1920户,板楼,9.0,2.10,1.20元/平米·月,住宅,12000平方米,50栋,杭州市水业集团有限公司,自供暖,国家电网,管道天然气,小区安保,保洁人员,1,车位总数,宽带入户,12.0,1.0,1.0,3.0,1.0,0,3.0,1.0,1.0,1.0,2.0,163.465
天湖公寓,16.0,39.0,2.5,5.0,5.0,10.0,7.718,1.098,1.072,320户,板楼,7.0,1.20,1.20元/平米·月,住宅,154408平方米,13栋,杭州市水业集团有限公司,自供暖,杭州市电力局,管道燃气,值班保安,垃圾清运,1,有336个停车位,移动、联通、电信,7.0,0.0,1.0,4.0,1.0,0,1.0,1.0,2.0,2.0,1.0,163.278
三新家园,31.0,15.0,5.0,5.0,5.0,10.0,7.686,1.428,1.014,2514户,板塔结合,6.0,2.70,1.00元/平米·月,住宅,0,51栋,杭州市水业集团有限公司,自供暖,国家电网,管道燃气、罐装煤气,单元门锁,卫生费、垃圾费,0,地面停车位,移动、联通、电信等,4.0,0.0,3.0,3.0,1.0,0,2.0,1.0,1.0,1.0,1.0,163.176
三官弄,50.0,32.0,5.0,7.5,7.5,10.0,0.0,1.839,1.115,93户,板楼,3.0,1.80,0,住宅,0,3栋,杭州市水业集团有限公司、民用、1.85元/吨,自供暖,杭州市电力局、民用、6毛不到,管道燃气、罐装煤气,单元门锁,卫生费、垃圾费,0,有地面停车位,移动、联通、电信等,8.0,1.0,2.0,1.0,1.0,0,2.0,1.0,2.0,2.0,1.0,163.115
国能悦玺台,27.0,46.0,5.0,7.5,5.0,7.5,10.0,1.009,1.0,0,板楼,6.014,2.60,0,住宅,131848平方米,0,0,0,0,0,0,0,0,995 地下975个,0,0.0,3.0,4.0,1.0,0.0,0,1.0,0.0,5.0,6.0,0.0,163.104
城头巷,1.0,0.0,2.5,2.5,5.0,7.5,6.948,1.57,1.058,145户,板楼,2.0,0,0.50元/平米·月,住宅,0,31栋,市政供水,无供暖,民用供电,管道燃气,电子监控,卫生费、垃圾费,1,地面停车位,电信、移动、联通等设备,6.0,2.0,2.0,3.0,1.0,0,1.0,1.0,2.0,1.0,1.0,163.018
涌金花园,0.0,0.0,5.0,5.0,5.0,10.0,7.712,1.208,0.747,238户,板楼,7.0,2.20,1.10元/平米·月,住宅,508500平方米,4栋,杭州市水业集团有限公司,自供暖,杭州市电力局,管道燃气,电子监控、小区保安,卫生费、垃圾费,0,地面停车位,移动、联通、电信等,6.0,1.0,2.0,2.0,2.0,0,2.0,1.0,2.0,3.0,1.0,162.997
悦麒美寓,3.0,1.0,2.5,2.5,7.5,10.0,6.97,1.183,0.969,1614户,板塔结合,6.0,2.50,1.75元/平米·月,住宅,278000平方米,13栋,市供水,无,市供电,天然气,电子监控、保安,保洁人员,1,东区车位比1,宽带入户,0.0,0.0,1.0,5.0,2.0,0,2.0,1.0,6.0,2.0,1.0,162.835
西溪润景公寓,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.349,1.076,825户,板楼,5.0,2.97,3.80元/平米·月,住宅,60493平方米,6栋,自来水,自供暖,民用供电,燃气,监控、保安,0,1,570个,电信、移动、联通等设备,2.0,0.0,2.0,5.0,3.0,0,5.0,1.0,1.0,1.0,3.0,162.63
西溪河下,3.0,19.0,2.5,5.0,5.0,7.5,5.402,1.533,1.085,1752户,板楼,4.6,2.20,0,住宅,0,33栋,自来水,自供暖,杭州市电力局,管道燃气,电子监控,卫生费、垃圾费,0,大约有120个停车位,电信、移动、联通等设备,4.0,0.0,3.0,3.0,6.0,0,1.0,1.0,2.0,2.0,2.0,162.607
南肖埠北景西苑,20.0,2.0,5.0,7.5,5.0,7.5,6.81,1.158,1.014,659户,板楼,6.0,1.10,0.50元/平米·月,住宅,112000平方米,17栋,杭州市水业集团有限公司、民用、1.85元/吨,自供暖,杭州市电力局、民用、6毛不到,管道然气、2.4元/立方,单元门锁,0,0,地面停车位,宽带入户,6.0,1.0,2.0,2.0,1.0,0,2.0,1.0,3.0,1.0,1.0,162.6
彩霞岭,1.0,0.0,5.0,10.0,5.0,10.0,0.0,1.16,0.998,282户,板楼,6.0,1.70,0.50元/平米·月,住宅,12000平方米,5栋,杭州市水业公司,自供暖,市政供电,管道燃气、罐装煤气,单元门锁,卫生费、垃圾费,0,地面停车位,宽带接入,4.0,1.0,2.0,3.0,2.0,0,2.0,2.0,2.0,1.0,1.0,162.57
凤栖花园,0.0,0.0,5.0,5.0,5.0,7.5,0.0,1.117,1.055,886户,板楼,15.0,2.35,1.35元/平米·月,住宅,80000平方米,15栋,中央净水装置,无供暖,环网供电,管道煤气,值班保安,卫生费、垃圾费,1,400个车位,广域网,0.0,1.0,1.0,3.0,1.0,0,3.0,1.0,5.0,1.0,4.0,162.495
大浒东苑,0.0,0.0,5.0,7.5,7.5,10.0,8.46,1.006,1.06,2588户,塔楼,6.0,2.00,0.45元/平米·月,住宅,155000平方米,28栋,杭州市水业集团有限公司、,自供暖,杭州市电力局、民用、6毛不到,管道天然气、2.4元/立方,单元门锁,卫生费、垃圾费,1,有地面停车位,移动宽带等,8.0,0.0,1.0,3.0,1.0,0,1.0,2.0,1.0,2.0,1.0,162.42
中江花园,0.0,0.0,0.0,0.0,0.0,0.0,4.202,0.988,1.069,804户,板楼,5.0,1.70,0.50元/平米·月,住宅,130000平方米,14栋,杭州自来水公司,物业中央空调,杭州城南供电局,杭州燃气公司,钱塘物业24小时保安管理,每天专人打扫,1,地面停车位600个,3G网络覆盖,11.0,1.0,2.0,3.0,3.0,0,2.0,1.0,2.0,1.0,1.0,162.117
北落马营,0.0,0.0,2.5,5.0,5.0,7.5,5.526,1.489,0.976,426户,塔楼,4.0,1.10,0.90元/平米·月,住宅,0,10栋,杭州市水业集团有限公司,自供暖,杭州市电力局,管道燃气、罐装煤气,单元门锁,卫生费、垃圾费,0,0,移动、联通、电信等,5.0,1.0,2.0,3.0,1.0,0,2.0,2.0,2.0,1.0,1.0,162.056
德信浙旅东宸,1.0,4.0,2.5,2.5,5.0,10.0,0.0,1.282,1.012,784户,板塔结合,6.0,2.30,2.25元/平方米·月,住宅,171315平方米,15栋,市政供水,无,市政供电,天然气,电子监控,保洁人员,1,1166个停车位,宽带入户,1.0,0.0,3.0,5.0,1.0,0,1.0,1.0,2.0,1.0,4.0,162.0
嘉南公寓,0.0,0.0,5.0,7.5,7.5,10.0,8.282,1.095,1.168,782户,板塔结合,5.2,1.50,1.00元/平米·月,住宅,20700平方米,31栋,杭州市水业集团有限公司、民用、1.85元/吨,自供暖,杭州市电力局、民用、6毛不到,管道天然气、2.4元/立方,单元门锁,卫生费、垃圾费,1,地面停车位,移动宽带入户、按套餐收费,6.0,0.0,2.0,1.0,1.0,0,2.0,1.0,2.0,1.0,5.0,161.952
坤和山水人家三期,39.0,0.0,5.0,7.5,7.5,10.0,8.058,0.986,1.061,1560户,板塔结合,9.0,1.50,0.80元/平米·月,住宅,350000平方米,33栋,杭州市水业集团有限公司,自供暖,杭州市电力局,管道煤气,单元门锁,卫生费、垃圾费,0,车位总数,移动、联通、电信等,9.0,0.0,1.0,2.0,1.0,0,2.0,1.0,1.0,1.0,1.0,161.833
羊千弄,19.0,12.0,2.5,7.5,5.0,7.5,0.0,1.29,1.162,307户,板楼,1.0,1.80,0,住宅,0,8栋,杭州市水业集团,无,市政供电,管道燃气、罐装煤气,0,0,0,20个,电信、移动、联通等设备,7.0,1.0,1.0,3.0,1.0,0,3.0,1.0,2.0,1.0,1.0,161.83
茶啾弄,12.0,2.0,5.0,5.0,5.0,10.0,1.568,1.367,0.969,361户,板楼,2.0,0,0.50元/平米·月,住宅,0,8栋,杭州市水业集团有限公司,自供暖,杭州市电力局,管道燃气、罐装煤气,单元门锁,卫生费、垃圾费,0,0,移动、联通、电信等,6.0,1.0,2.0,3.0,1.0,0,2.0,1.0,2.0,1.0,1.0,161.773
广厦天都城,3.0,0.0,5.0,5.0,5.0,7.5,4.276,1.271,1.015,2231户,板楼,7.0,2.10,1.80元/平米·月,住宅,200000平方米,62栋,市政供水,自供暖,国家电网,杭州天燃气,小区保安,0,1,各个公寓都有单独的停车位规划,移动、联通,1.0,1.0,1.0,4.0,1.0,0,3.0,1.0,2.0,4.0,1.0,161.711
都市枫林,0.0,0.0,5.0,5.0,7.5,10.0,7.404,1.243,0.958,1724户,板塔结合,6.0,2.30,0.84元/平米·月,住宅,200000平方米,26栋,杭州市水业集团有限公司,自供暖,杭州市电力局、民用,管道燃气,小区安保、电子监控,专职保洁人员,1,地上130个,宽带入户,6.0,0.0,3.0,1.0,3.0,0,3.0,1.0,1.0,2.0,1.0,161.704
宁安大厦,0.0,0.0,2.5,5.0,5.0,7.5,0.0,1.315,1.098,985户,板楼,6.0,1.70,1.30元/平米·月,住宅,112000平方米,2栋,市供水,自供暖,杭州市电力局,管道燃气 罐装燃气,值班保安,卫生费、垃圾费,1,1,移动、联通、电信等,4.0,1.0,4.0,3.0,1.0,0,1.0,1.0,2.0,1.0,1.0,161.62
八丈井新村,13.0,3.0,5.0,5.0,5.0,7.5,9.482,0.873,0.925,338户,板楼,2.0,4.50,0.50元/平米·月,住宅,160000平方米,6栋,杭州市水业集团有限公司、民用、1.85元/吨,自供暖,杭州市电力局、民用、6毛不到,管道燃气、2.4元/立方,单元门锁,卫生费、垃圾费,0,地面停车位,移动、联通、电信等,12.0,0.0,1.0,3.0,2.0,0,1.0,1.0,1.0,1.0,1.0,161.587
皇城花苑,14.0,0.0,5.0,7.5,7.5,10.0,0.0,1.647,1.07,114户,塔楼,6.0,2.50,0.50元/平米·月,住宅,50000平方米,1栋,杭州市水业集团有限公司,自供暖,杭州市电力局,管道燃气,电子监控,卫生费、垃圾费,1,200个,移动、联通、电信等,0.0,1.0,2.0,4.0,1.0,0,2.0,2.0,2.0,1.0,1.0,161.52
五堡四区,0.0,0.0,5.0,7.5,5.0,10.0,8.888,1.999,1.13,54户,板楼,6.0,1.30,0.30元/平米·月,住宅,0,54栋,杭州市水业集团有限公司,自供暖,杭州市电力局,管道燃气、罐装煤气,单元门锁,卫生费、垃圾费,0,地面停车位,移动、联通、电信等,2.0,0.0,2.0,3.0,1.0,0,2.0,1.0,2.0,1.0,1.0,161.328
断河头小区,0.0,0.0,2.5,7.5,5.0,10.0,7.658,1.245,1.013,288户,板楼,3.0,1.20,0.50元/平米·月,住宅,7800平方米,7栋,杭州市水业集团有限公司,自供暖,杭州市电力局,管道燃气、罐装煤气,单元门锁,卫生费、垃圾费,0,150个,电信、移动、联通等设备,1.0,1.0,2.0,3.0,2.0,0,2.0,1.0,2.0,1.0,5.0,161.303
武林门新村,43.0,22.0,5.0,5.0,7.5,7.5,8.058,1.035,1.065,490户,板楼,4.8,30.00,0,住宅,5642平方米,12栋,杭州市水业集团有限公司,自供暖,杭州市电力局,管道天然气,单元门锁,卫生费、垃圾费,0,地上停车位,移动、联通、电信等,1.0,1.0,2.0,1.0,1.0,0,6.0,1.0,2.0,3.0,1.0,161.183
老浙大直路小区,8.0,12.0,2.5,7.5,7.5,7.5,7.548,1.089,1.046,676户,板楼,5.0,0,0.50元/平米·月,住宅,0,12栋,市政供水,无供暖,民用供电,管道燃气,电子监控,卫生费、垃圾费,1,地面停车位,电信、移动、联通等设备,5.0,1.0,2.0,2.0,1.0,0,2.0,2.0,2.0,3.0,1.0,161.128
濮家东村,5.0,0.0,2.5,5.0,5.0,10.0,0.0,1.213,1.094,1235户,板楼,3.0,0.40,0.40元/平米·月,住宅,100000平方米,25栋,杭州市水业集团有限公司、民用、1.85元/吨,无供暖,杭州市电力局、民用、6毛不到,管道天然气、2.4元/立方,单元门锁,卫生费、垃圾费,0,地面停车位,移动宽带等,8.0,1.0,2.0,2.0,1.0,0,1.0,2.0,4.0,1.0,2.0,161.04
大王庙巷小区,2.0,0.0,2.5,2.5,5.0,10.0,5.554,1.208,1.027,229户,塔楼,6.0,1.60,0.50元/平米·月,住宅,10000平方米,5栋,杭州市水业集团有限公司,自供暖,杭州市电力局,管道煤气、罐装煤气,单元门锁,卫生费、垃圾费,0,有地下停车位,移动、联通、电信等,4.0,1.0,2.0,3.0,1.0,0,2.0,1.0,3.0,2.0,1.0,161.039
采荷金谷,18.0,40.0,5.0,5.0,7.5,10.0,0.0,1.517,0.891,296户,板楼,8.0,2.80,0.50元/平米·月,住宅,18600平方米,9栋,杭州市水业集团有限公司、民用、1.85元/吨,无,杭州市电力局、民用、6毛不到,管道燃气、罐装煤气,电子监控、保安巡逻,垃圾清运,0,地上车位200个,宽带接入,6.0,1.0,2.0,2.0,1.0,0,2.0,2.0,2.0,1.0,1.0,161.035
永康苑,0.0,0.0,0.0,0.0,0.0,0.0,5.746,1.034,0.996,1988户,板楼,6.0,1.20,50.00元/平米·月,住宅,40000平方米,31栋,杭州市水业集团有限公司、民用、1.85元/吨,自供暖,杭州市电力局、民用、6毛不到,管道燃气,永康苑53幢楼下,永康苑53幢楼下,0,190个车位,移动、联通、电信等,5.0,1.0,3.0,4.0,1.0,0,2.0,1.0,3.0,2.0,1.0,161.026
朝晖五区,38.0,0.0,0.0,0.0,0.0,0.0,8.974,1.226,0.983,2010户,板楼,4.0,2.10,0.50元/平米·月,住宅,100000平方米,45栋,市供水,自供暖,一户一表,管道燃气、罐装煤气,单元门锁,卫生费、垃圾费,0,254个车位,移动、联通、电信等,10.0,1.0,2.0,3.0,1.0,0,2.0,1.0,2.0,1.0,1.0,160.979
湖畔花园,28.0,21.0,0.0,0.0,0.0,0.0,8.15,1.129,1.097,3390户,板楼,8.0,1.87,0.90元/平米·月,住宅,200000平方米,205栋,杭州市水业集团有限公司、民用、1.85元/吨,自供暖,国家电网,杭州燃气,电子监控、高级防盗门,卫生费、垃圾费,1,有450个停车位,宽带入户,6.0,1.0,2.0,3.0,1.0,0,2.0,1.0,3.0,1.0,4.0,160.895
邱山小区,0.0,0.0,5.0,10.0,5.0,7.5,4.126,1.804,1.036,1140户,板楼,6.6,2.30,0.50元/平米·月,住宅,112000平方米,53栋,市政供水,无,民用供电,管道燃气,电子监控,卫生费、垃圾费,0,地下停车库,电信、移动、联通等设备,4.0,0.0,2.0,3.0,1.0,0,2.0,1.0,1.0,2.0,1.0,160.806
银杏汇,0.0,0.0,0.0,0.0,0.0,0.0,2.558,1.286,1.088,501户,塔楼,6.0,3.16,4.80元/,住宅,200000平方米,9栋,0,0,0,0,0,0,0,共708个,0,0.0,0.0,3.0,3.0,4.0,0,4.0,1.0,5.0,10.0,0.0,160.738
